agency,sub_agency,calendar_year,amount,sub_type_name,rev_type,sub_type
IARC,IARC,2024,107101.04,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHCR,UNHCR,2024,107100,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UNRWA,UNRWA,2024,107012,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNODC,UNODC,2024,107000,Local resources,Voluntary non-core (earmarked) contributions,R03D
IAEA,IAEA,2024,107000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ILO,ILO,2024,107000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN-DPO,UN-DPO,2024,106939,Other revenue - external to UN,Revenue from other activities,R04C
UNRWA,UNRWA,2024,106914,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,106855,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WFP,WFP,2024,106851,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
FAO,FAO,2024,106728,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UN Tourism,UN Tourism,2024,106507.29,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNDP,UNDP,2024,106442,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNWOMEN,UNWOMEN,2024,106403.33,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
WHO,WHO,2024,106396,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
CTBTO,CTBTO,2024,106379,Assessed contributions,Assessed contributions,R01
FAO,FAO,2024,106331,Assessed contributions,Assessed contributions,R01
UNU,UNU,2024,106280,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IARC,IARC,2024,106250,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,106240,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,106120,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,106058,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNODC,UNODC,2024,106000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,106000,Other revenue - external to UN,Revenue from other activities,R04C
UNHCR,UNHCR,2024,106000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNOPS,UNOPS,2024,105973,Other revenue - external to UN,Revenue from other activities,R04C
FAO,FAO,2024,105925,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
ILO,ILO,2024,105881,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNDP,UNDP,2024,105640,Other revenue - external to UN,Revenue from other activities,R04C
WHO,WHO,2024,105493,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHCR,UNHCR,2024,105485,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UN,UN,2024,105485,UN Inter-agency pooled funds,Voluntary non-core (earmarked) contributions,R03A
UN,UN,2024,105485,UN Inter-agency pooled funds,Voluntary non-core (earmarked) contributions,R03A
UNHCR,UNHCR,2024,105485,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ILO,ILO,2024,105471,Assessed contributions,Assessed contributions,R01
ILO,ILO,2024,105471,Assessed contributions,Assessed contributions,R01
WMO,WMO,2024,105216.43,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNAIDS,UNAIDS,2024,105080,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNEP,UNEP,2024,105048,Assessed contributions,Assessed contributions,R01
UNSSC,UNSSC,2024,105029,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHABITAT,UNHABITAT,2024,105013,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
IOM,IOM,2024,105004,Assessed contributions,Assessed contributions,R01
UNICEF,UNICEF,2024,105000,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNODC,UNODC,2024,105000,Other revenue - external to UN,Revenue from other activities,R04C
UNDP,UNDP,2024,105000,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNODC,UNODC,2024,105000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,104932,UN Inter-agency pooled funds,Voluntary non-core (earmarked) contributions,R03A
WFP,WFP,2024,104932,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHCR,UNHCR,2024,104932,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNESCO,UNESCO,2024,104873,Assessed contributions,Assessed contributions,R01
UNESCO,UNESCO,2024,104873,Assessed contributions,Assessed contributions,R01
UNITAR,UNITAR,2024,104860,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ICAO,ICAO,2024,104793.34,Assessed contributions,Assessed contributions,R01
ICAO,ICAO,2024,104793.34,Assessed contributions,Assessed contributions,R01
CTBTO,CTBTO,2024,104702,Assessed contributions,Assessed contributions,R01
IARC,IARC,2024,104642.71,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,104580,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UNHCR,UNHCR,2024,104561,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
OPCW,OPCW,2024,104535.42,Assessed contributions,Assessed contributions,R01
UNEP,UNEP,2024,104326,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ICC,ICC,2024,104166.67,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2024,104017,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,104000,Other revenue - external to UN,Revenue from other activities,R04C
UN,UN,2024,103968,Assessed contributions,Assessed contributions,R01
UN,UN,2024,103968,Assessed contributions,Assessed contributions,R01
UN,UN,2024,103968,Assessed contributions,Assessed contributions,R01
UN,UN,2024,103968,Assessed contributions,Assessed contributions,R01
UN,UN,2024,103968,Assessed contributions,Assessed contributions,R01
UN,UN,2024,103968,Assessed contributions,Assessed contributions,R01
UNU,UNU,2024,103847,Other revenue - other UN entities,Revenue from other activities,R04B
UNSSC,UNSSC,2024,103825,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNFPA,UNFPA,2024,103767,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WTO,WTO,2024,103691.45,Assessed contributions,Assessed contributions,R01
UNHCR,UNHCR,2024,103671,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UNICEF,UNICEF,2024,103668,Single-agency thematic funds,Voluntary non-core (earmarked) contributions,R03B
FAO,FAO,2024,103654,Other revenue - external to UN,Revenue from other activities,R04C
UNICEF,UNICEF,2024,103583,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNEP,UNEP,2024,103500,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,103360,Assessed contributions,Assessed contributions,R01
WFP,WFP,2024,103307,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2024,103269,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN-UNDRR,2024,103199,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,103040,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNODC,UNODC,2024,103000,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
ILO,ILO,2024,102900,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNICEF,UNICEF,2024,102803,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,102676,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNICEF,UNICEF,2024,102672,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
ICAO,ICAO,2024,102655.34,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNU,UNU,2024,102487,Other revenue - other UN entities,Revenue from other activities,R04B
UN,UN-UNIDIR,2024,102412,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,102408,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNICEF,UNICEF,2024,102380,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNEP,UNEP,2024,102254,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WFP,WFP,2024,102168,Other revenue - other UN entities,Revenue from other activities,R04B
UNWOMEN,UNWOMEN,2024,102083,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHABITAT,UNHABITAT,2024,102003,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,102000,Other revenue - external to UN,Revenue from other activities,R04C
UNFCCC,UNFCCC,2024,101990,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ICAO,ICAO,2024,101981.28,Local resources,Voluntary non-core (earmarked) contributions,R03D
WHO,WHO,2024,101892,Local resources,Voluntary non-core (earmarked) contributions,R03D
FAO,FAO,2024,101891,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ICAO,ICAO,2024,101890.43,Other revenue - external to UN,Revenue from other activities,R04C
UNCCD,UNCCD,2024,101779,Assessed contributions,Assessed contributions,R01
ISA,ISA,2024,101716,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,101509,Other revenue - external to UN,Revenue from other activities,R04C
UNICEF,UNICEF,2024,101500,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNEP,UNEP,2024,101476,Assessed contributions,Assessed contributions,R01
UNIDO,UNIDO,2024,101473.96,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IAEA,IAEA,2024,101409.38,Assessed contributions,Assessed contributions,R01
UNWOMEN,UNWOMEN,2024,101291.58,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WIPO,WIPO,2024,101174.25,Assessed contributions,Assessed contributions,R01
WIPO,WIPO,2024,101174.25,Assessed contributions,Assessed contributions,R01
WIPO,WIPO,2024,101174.25,Assessed contributions,Assessed contributions,R01
WIPO,WIPO,2024,101174.25,Assessed contributions,Assessed contributions,R01
WIPO,WIPO,2024,101174.25,Assessed contributions,Assessed contributions,R01
WIPO,WIPO,2024,101174.25,Assessed contributions,Assessed contributions,R01
WIPO,WIPO,2024,101174.25,Assessed contributions,Assessed contributions,R01
UNOPS,UNOPS,2024,101077,Other revenue - external to UN,Revenue from other activities,R04C
IOM,IOM,2024,100966,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,100937,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,100889,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,100859,Other revenue - external to UN,Revenue from other activities,R04C
IOM,IOM,2024,100800,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2024,100780,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN-DPO,UN-DPO,2024,100743,Assessed contributions,Assessed contributions,R01
UN-DPO,UN-DPO,2024,100743,Assessed contributions,Assessed contributions,R01
UN-DPO,UN-DPO,2024,100743,Assessed contributions,Assessed contributions,R01
UNV,UNV,2024,100734,Other revenue - external to UN,Revenue from other activities,R04C
UNITAR,UNITAR,2024,100730,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ILO,ILO,2024,100677,Assessed contributions,Assessed contributions,R01
OPCW,OPCW,2024,100605.21,Assessed contributions,Assessed contributions,R01
UN Tourism,UN Tourism,2024,100598.96,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UNESCO,UNESCO,2024,100537,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WMO,WMO,2024,100511.65,Assessed contributions,Assessed contributions,R01
WMO,WMO,2024,100511.65,Assessed contributions,Assessed contributions,R01
UNFCCC,UNFCCC,2024,100406,Assessed contributions,Assessed contributions,R01
UN,UN-UNRISD,2024,100264,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNIDO,UNIDO,2024,100258.33,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UNFPA,UNFPA,2024,100211,Single-agency thematic funds,Voluntary non-core (earmarked) contributions,R03B
UN,UN,2024,100143,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNICRI,UNICRI,2024,100000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,100000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,100000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN-UNIDIR,2024,100000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,100000,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
